Country,Year,BMI,BP,Continent
Latvia,1989,25.28678,137.7181,Europe
Latvia,1980,25.12425,138.7732,Europe
Latvia,1981,25.14042,138.7139,Europe
Latvia,1982,25.15379,138.6501,Europe
Latvia,1983,25.16715,138.5768,Europe
Lebanon,1984,24.30688,130.8158,Asia
Lebanon,1985,24.44256,130.6286,Asia
Lebanon,1986,24.57106,130.4068,Asia
Lebanon,1987,24.69291,130.1415,Asia
Lebanon,1988,24.79828,129.7961,Asia
Lebanon,1990,24.9699,128.8347,Asia
Lebanon,1991,25.11042,128.5031,Asia
Lebanon,1992,25.24546,128.2757,Asia
Lebanon,1993,25.37992,128.0941,Asia
Lebanon,1994,25.50984,127.948,Asia
Lebanon,1995,25.65785,127.8382,Asia
Lebanon,1996,25.80689,127.7739,Asia
Lebanon,1997,25.96556,127.703,Asia
Lebanon,1998,26.10938,127.6795,Asia
Lebanon,1999,26.24877,127.7004,Asia
Lebanon,2000,26.36601,127.7456,Asia
Lebanon,2001,26.48124,127.7746,Asia
Lebanon,2002,26.58461,127.8966,Asia
Lebanon,2003,26.69645,128.0373,Asia
Lebanon,2004,26.80757,128.1908,Asia
Lebanon,2005,26.90386,128.3365,Asia
Lebanon,2006,26.98947,128.4946,Asia
Lebanon,2007,27.09268,128.6859,Asia
Lebanon,2008,27.20117,128.8727,Asia
Lebanon,1989,24.87539,129.2718,Asia
Lebanon,1980,23.8802,131.9719,Asia
Lebanon,1981,23.98402,131.7119,Asia
Lebanon,1982,24.0756,131.3487,Asia
Lebanon,1983,24.18211,131.0406,Asia
Lesotho,1984,20.64601,128.7145,Africa
Lesotho,1985,20.64596,128.6837,Africa
Lesotho,1986,20.64452,128.663,Africa
Lesotho,1987,20.64342,128.6655,Africa
Lesotho,1988,20.65339,128.7093,Africa
Lesotho,1990,20.68597,128.7846,Africa
Lesotho,1991,20.69714,128.77,Africa
Lesotho,1992,20.71191,128.751,Africa
Lesotho,1993,20.73445,128.743,Africa
Lesotho,1994,20.76178,128.7159,Africa
Lesotho,1995,20.7994,128.7486,Africa
Lesotho,1996,20.8446,128.7797,Africa
Lesotho,1997,20.89856,128.8406,Africa
Lesotho,1998,20.95402,128.9233,Africa
Lesotho,1999,21.01332,129.052,Africa
Lesotho,2000,21.07902,129.2294,Africa
Lesotho,2001,21.15073,129.4426,Africa
Lesotho,2002,21.22586,129.675,Africa
Lesotho,2003,21.31467,129.9527,Africa
Lesotho,2004,21.41338,130.2637,Africa
Lesotho,2005,21.51798,130.5856,Africa
Lesotho,2006,21.63691,130.9328,Africa
Lesotho,2007,21.76567,131.2942,Africa
Lesotho,2008,21.90157,131.6563,Africa
Lesotho,1989,20.66906,128.7521,Africa
Lesotho,1980,20.5766,128.6312,Africa
Lesotho,1981,20.59964,128.6818,Africa
Lesotho,1982,20.62078,128.7342,Africa
Lesotho,1983,20.63468,128.7226,Africa
Liberia,1984,21.23418,132.5765,Africa
Liberia,1985,21.26864,132.2104,Africa
Liberia,1986,21.30005,131.8643,Africa
Liberia,1987,21.33355,131.5981,Africa
Liberia,1988,21.37133,131.3732,Africa
Liberia,1990,21.37232,130.8143,Africa
Liberia,1991,21.38477,130.5403,Africa
Liberia,1992,21.39278,130.2859,Africa
Liberia,1993,21.39555,130.0789,Africa
Liberia,1994,21.40775,129.946,Africa
Liberia,1995,21.41723,129.843,Africa
Liberia,1996,21.43646,129.8102,Africa
Liberia,1997,21.47413,129.8386,Africa
Liberia,1998,21.50622,129.918,Africa
Liberia,1999,21.54662,130.0917,Africa
Liberia,2000,21.60139,130.3354,Africa
Liberia,2001,21.65415,130.6494,Africa
Liberia,2002,21.71408,130.9844,Africa
Liberia,2003,21.72496,131.2533,Africa
Liberia,2004,21.74375,131.5467,Africa
Liberia,2005,21.76799,131.8362,Africa
Liberia,2006,21.7985,132.1358,Africa
Liberia,2007,21.84234,132.4533,Africa
Liberia,2008,21.89537,132.7743,Africa
Liberia,1989,21.37889,131.0454,Africa
Liberia,1980,21.12546,134.2041,Africa
Liberia,1981,21.15314,133.8063,Africa
Liberia,1982,21.18413,133.3962,Africa
Liberia,1983,21.21202,132.9978,Africa
Libya,1984,24.8035,138.706,Africa
Libya,1985,24.88258,137.9395,Africa
Libya,1986,24.9561,137.145,Africa
Libya,1987,25.02871,136.3587,Africa
Libya,1988,25.10423,135.6127,Africa
Libya,1990,25.23568,134.1949,Africa
Libya,1991,25.30868,133.6066,Africa
Libya,1992,25.37987,133.0673,Africa
Libya,1993,25.45129,132.6023,Africa
Libya,1994,25.52624,132.2174,Africa
Libya,1995,25.59521,131.9379,Africa
Libya,1996,25.66955,131.7667,Africa
Libya,1997,25.74354,131.7041,Africa
Libya,1998,25.81026,131.7392,Africa
Libya,1999,25.8686,131.8768,Africa
Libya,2000,25.92907,132.1041,Africa
Libya,2001,25.99243,132.462,Africa
Libya,2002,26.05284,132.8741,Africa
Libya,2003,26.12052,133.3528,Africa
Libya,2004,26.1972,133.9192,Africa
Libya,2005,26.27448,134.527,Africa
Libya,2006,26.35506,135.2037,Africa
Libya,2007,26.44751,135.9149,Africa
Libya,2008,26.54164,136.6497,Africa
Libya,1989,25.17578,134.9045,Africa
Libya,1980,24.39546,141.705,Africa
Libya,1981,24.50966,140.9658,Africa
Libya,1982,24.61506,140.2135,Africa
Libya,1983,24.71525,139.4652,Africa
Lithuania,1984,25.99007,139.6825,Europe
Lithuania,1985,25.98661,139.5037,Europe
Lithuania,1986,25.98031,139.3127,Europe
Lithuania,1987,25.97981,139.1353,Europe
Lithuania,1988,25.978,138.9582,Europe
Lithuania,1990,25.98296,138.5477,Europe
Lithuania,1991,25.98461,138.305,Europe
Lithuania,1992,25.95745,137.9741,Europe
Lithuania,1993,25.91784,137.6084,Europe
Lithuania,1994,25.86401,137.1993,Europe
Lithuania,1995,25.83189,136.8685,Europe
Lithuania,1996,25.82294,136.5501,Europe
Lithuania,1997,25.83361,136.2507,Europe
Lithuania,1998,25.86464,136.0126,Europe
Lithuania,1999,25.90548,135.8969,Europe
Lithuania,2000,25.97347,135.8528,Europe
Lithuania,2001,26.06024,135.8835,Europe
Lithuania,2002,26.15035,135.9676,Europe
Lithuania,2003,26.25435,136.1134,Europe
Lithuania,2004,26.37283,136.3313,Europe
Lithuania,2005,26.49493,136.5718,Europe
Lithuania,2006,26.61939,136.8258,Europe
Lithuania,2007,26.74333,137.0706,Europe
Lithuania,2008,26.86102,137.2822,Europe
Lithuania,1989,25.97939,138.7618,Europe
Lithuania,1980,25.9996,140.0776,Europe
Lithuania,1981,25.99385,140.0018,Europe
Lithuania,1982,25.98854,139.9218,Europe
Lithuania,1983,25.98756,139.821,Europe
Luxembourg,1984,25.19478,137.267,Europe
Luxembourg,1985,25.2538,136.7852,Europe
Luxembourg,1986,25.31911,136.4272,Europe
Luxembourg,1987,25.38969,136.182,Europe
Luxembourg,1988,25.47533,135.986,Europe
Luxembourg,1990,25.66131,135.6998,Europe
Luxembourg,1991,25.76898,135.5601,Europe
Luxembourg,1992,25.88519,135.3626,Europe
Luxembourg,1993,25.98781,135.122,Europe
Luxembourg,1994,26.09424,134.8533,Europe
Luxembourg,1995,26.18726,134.5522,Europe
Luxembourg,1996,26.28181,134.2337,Europe
Luxembourg,1997,26.37856,133.9065,Europe
Luxembourg,1998,26.47301,133.6106,Europe
Luxembourg,1999,26.57184,133.3345,Europe
Luxembourg,2000,26.6644,133.0301,Europe
Luxembourg,2001,26.75076,132.7392,Europe
Luxembourg,2002,26.8421,132.4368,Europe
Luxembourg,2003,26.93574,132.1412,Europe
Luxembourg,2004,27.03119,131.8655,Europe
Luxembourg,2005,27.12382,131.6012,Europe
Luxembourg,2006,27.22776,131.3817,Europe
Luxembourg,2007,27.3321,131.1578,Europe
Luxembourg,2008,27.43404,130.9218,Europe
Luxembourg,1989,25.56535,135.8418,Europe
Luxembourg,1980,24.99432,139.621,Europe
Luxembourg,1981,25.03678,139.0046,Europe
Luxembourg,1982,25.09048,138.3997,Europe
Luxembourg,1983,25.14088,137.8215,Europe
Madagascar,1984,20.76609,129.975,Africa
Madagascar,1985,20.78503,129.8489,Africa
Madagascar,1986,20.80859,129.7805,Africa
Madagascar,1987,20.83242,129.7703,Africa
Madagascar,1988,20.86045,129.8331,Africa
Madagascar,1990,20.92158,130.0019,Africa
Madagascar,1991,20.95133,130.1126,Africa
Madagascar,1992,20.97571,130.2016,Africa
Madagascar,1993,20.99956,130.292,Africa
Madagascar,1994,21.01822,130.3839,Africa
Madagascar,1995,21.0367,130.4702,Africa
Madagascar,1996,21.05489,130.5711,Africa
Madagascar,1997,21.07619,130.697,Africa
Madagascar,1998,21.09783,130.844,Africa
Madagascar,1999,21.12003,131.0367,Africa
Madagascar,2000,21.14569,131.274,Africa
Madagascar,2001,21.17412,131.5476,Africa
Madagascar,2002,21.18056,131.8243,Africa
Madagascar,2003,21.19548,132.1295,Africa
Madagascar,2004,21.2164,132.4676,Africa
Madagascar,2005,21.24992,132.8668,Africa
Madagascar,2006,21.29165,133.2837,Africa
Madagascar,2007,21.3437,133.7134,Africa
Madagascar,2008,21.40347,134.163,Africa
Madagascar,1989,20.88876,129.9074,Africa
Madagascar,1980,20.6969,130.6493,Africa
Madagascar,1981,20.71678,130.4674,Africa
Madagascar,1982,20.73192,130.3153,Africa
Madagascar,1983,20.74784,130.126,Africa
Malawi,1984,20.863,129.8576,Africa
Malawi,1985,20.87576,129.773,Africa
Malawi,1986,20.8892,129.7404,Africa
Malawi,1987,20.89811,129.7276,Africa
Malawi,1988,20.90349,129.6986,Africa
Malawi,1990,20.9186,129.7198,Africa
Malawi,1991,20.93791,129.7871,Africa
Malawi,1992,20.94862,129.8595,Africa
Malawi,1993,20.97348,129.9524,Africa
Malawi,1994,20.99899,130.05,Africa
Malawi,1995,21.04616,130.1951,Africa
Malawi,1996,21.10198,130.3906,Africa
Malawi,1997,21.16561,130.6386,Africa
Malawi,1998,21.23388,130.9273,Africa
Malawi,1999,21.31075,131.2767,Africa
Malawi,2000,21.38712,131.679,Africa
Malawi,2001,21.45321,132.1084,Africa
Malawi,2002,21.51781,132.5868,Africa
Malawi,2003,21.58806,133.1279,Africa
Malawi,2004,21.6633,133.7131,Africa
Malawi,2005,21.73955,134.3282,Africa
Malawi,2006,21.82693,134.9758,Africa
Malawi,2007,21.92539,135.6409,Africa
Malawi,2008,22.03468,136.3253,Africa
Malawi,1989,20.90734,129.6936,Africa
Malawi,1980,20.79355,130.2455,Africa
Malawi,1981,20.81847,130.165,Africa
Malawi,1982,20.84065,130.065,Africa
Malawi,1983,20.85144,129.9469,Africa
Malaysia,1984,22.00053,126.5523,Asia
Malaysia,1985,22.10504,126.3517,Asia
Malaysia,1986,22.20184,126.1521,Asia
Malaysia,1987,22.29582,126.0207,Asia
Malaysia,1988,22.3952,125.9259,Asia
Malaysia,1990,22.6064,125.838,Asia
Malaysia,1991,22.71714,125.8524,Asia
Malaysia,1992,22.83756,125.8714,Asia
Malaysia,1993,22.96548,125.9116,Asia
Malaysia,1994,23.09928,125.9867,Asia
Malaysia,1995,23.2446,126.0895,Asia
Malaysia,1996,23.39285,126.1976,Asia
Malaysia,1997,23.53373,126.3277,Asia
Malaysia,1998,23.64981,126.3882,Asia
Malaysia,1999,23.76383,126.4364,Asia
Malaysia,2000,23.87947,126.5263,Asia
Malaysia,2001,23.98722,126.624,Asia
Malaysia,2002,24.0888,126.736,Asia
Malaysia,2003,24.19118,126.839,Asia
Malaysia,2004,24.29169,126.8915,Asia
Malaysia,2005,24.39334,126.9207,Asia
Malaysia,2006,24.503,126.9297,Asia
Malaysia,2007,24.61322,126.9144,Asia
Malaysia,2008,24.73069,126.9059,Asia
Malaysia,1989,22.49698,125.8481,Asia
Malaysia,1980,21.58003,127.3278,Asia
Malaysia,1981,21.68427,127.172,Asia
Malaysia,1982,21.7849,126.9662,Asia
Malaysia,1983,21.89074,126.7576,Asia
Maldives,1984,20.73497,124.3278,Asia
Maldives,1985,20.83734,124.4324,Asia
Maldives,1986,20.93894,124.5152,Asia
Maldives,1987,21.03828,124.6407,Asia
Maldives,1988,21.13978,124.8069,Asia
Maldives,1990,21.32886,124.986,Asia
Maldives,1991,21.41354,125.0776,Asia
Maldives,1992,21.50514,125.2243,Asia
Maldives,1993,21.61515,125.3743,Asia
Maldives,1994,21.72258,125.5212,Asia
Maldives,1995,21.81634,125.6259,Asia
Maldives,1996,21.91005,125.7419,Asia
Maldives,1997,22.00691,125.8871,Asia
Maldives,1998,22.11027,126.0759,Asia
Maldives,1999,22.20688,126.2915,Asia
Maldives,2000,22.30609,126.5164,Asia
Maldives,2001,22.39307,126.7355,Asia
Maldives,2002,22.48262,126.9671,Asia
Maldives,2003,22.57956,127.174,Asia
Maldives,2004,22.69181,127.383,Asia
Maldives,2005,22.79395,127.5675,Asia
Maldives,2006,22.9319,127.6951,Asia
Maldives,2007,23.07533,127.7785,Asia
Maldives,2008,23.21991,127.8368,Asia
Maldives,1989,21.24048,124.8753,Asia
Maldives,1980,20.44454,124.4417,Asia
Maldives,1981,20.5085,124.3978,Asia
Maldives,1982,20.56406,124.2685,Asia
Maldives,1983,20.63904,124.2403,Asia
Mali,1984,20.35725,127.3398,Africa
Mali,1985,20.37219,127.0105,Africa
Mali,1986,20.39957,126.739,Africa
Mali,1987,20.42252,126.505,Africa
Mali,1988,20.45123,126.2753,Africa
Mali,1990,20.53095,126.0121,Africa
Mali,1991,20.57916,125.9354,Africa
Mali,1992,20.63152,125.9026,Africa
Mali,1993,20.678,125.8674,Africa
Mali,1994,20.72976,125.8687,Africa
Mali,1995,20.77477,125.8735,Africa
Mali,1996,20.82456,125.9022,Africa
Mali,1997,20.88091,125.9692,Africa
Mali,1998,20.94695,126.0501,Africa
Mali,1999,21.01837,126.1777,Africa
Mali,2000,21.08027,126.2902,Africa
Mali,2001,21.15852,126.4248,Africa
Mali,2002,21.23538,126.5738,Africa
Mali,2003,21.32541,126.7429,Africa
Mali,2004,21.41081,126.8919,Africa
Mali,2005,21.50232,127.0582,Africa
Mali,2006,21.5978,127.2321,Africa
Mali,2007,21.69203,127.3856,Africa
Mali,2008,21.78881,127.5478,Africa
Mali,1989,20.48889,126.1258,Africa
Mali,1980,20.28129,127.9186,Africa
Mali,1981,20.30682,127.8711,Africa
Mali,1982,20.32526,127.694,Africa
Mali,1983,20.33895,127.5344,Africa
Malta,1984,25.86289,134.8284,Europe
Malta,1985,25.90376,134.4441,Europe
Malta,1986,25.93342,134.113,Europe
Malta,1987,25.97413,133.865,Europe
Malta,1988,26.02576,133.6654,Europe
Malta,1990,26.15002,133.3931,Europe
Malta,1991,26.23524,133.3252,Europe
Malta,1992,26.32343,133.276,Europe
Malta,1993,26.41604,133.1882,Europe
Malta,1994,26.50236,133.0753,Europe
Malta,1995,26.60634,132.9887,Europe
Malta,1996,26.69914,132.8627,Europe
Malta,1997,26.79132,132.7771,Europe
Malta,1998,26.88889,132.6734,Europe
Malta,1999,26.98558,132.5893,Europe
Malta,2000,27.07791,132.537,Europe
Malta,2001,27.16484,132.4823,Europe
Malta,2002,27.24103,132.3861,Europe
Malta,2003,27.3194,132.3083,Europe
Malta,2004,27.39609,132.221,Europe
Malta,2005,27.46856,132.1193,Europe
Malta,2006,27.5412,132.033,Europe
Malta,2007,27.60792,131.9197,Europe
Malta,2008,27.68361,131.8274,Europe
Malta,1989,26.08931,133.531,Europe
Malta,1980,25.70377,136.5557,Europe
Malta,1981,25.75106,136.1765,Europe
Malta,1982,25.79222,135.7571,Europe
Malta,1983,25.82924,135.2852,Europe
Marshall Islands,1984,25.30169,126.5114,Oceania
Marshall Islands,1985,25.45539,126.2974,Oceania
Marshall Islands,1986,25.62721,126.21,Oceania
Marshall Islands,1987,25.81112,126.1995,Oceania
Marshall Islands,1988,26.00013,126.2159,Oceania
Marshall Islands,1990,26.39335,126.2978,Oceania
Marshall Islands,1991,26.59011,126.3462,Oceania
Marshall Islands,1992,26.77802,126.381,Oceania
Marshall Islands,1993,26.9603,126.4074,Oceania
Marshall Islands,1994,27.14187,126.4172,Oceania
Marshall Islands,1995,27.32525,126.4364,Oceania
Marshall Islands,1996,27.48536,126.4354,Oceania
Marshall Islands,1997,27.63951,126.4145,Oceania
Marshall Islands,1998,27.78486,126.4554,Oceania
Marshall Islands,1999,27.93394,126.4864,Oceania
Marshall Islands,2000,28.08491,126.5519,Oceania
Marshall Islands,2001,28.23885,126.6487,Oceania
Marshall Islands,2002,28.3954,126.7459,Oceania
Marshall Islands,2003,28.55544,126.8887,Oceania
Marshall Islands,2004,28.72246,127.0506,Oceania
Marshall Islands,2005,28.88675,127.2026,Oceania
Marshall Islands,2006,29.04784,127.3439,Oceania
Marshall Islands,2007,29.21093,127.4849,Oceania
Marshall Islands,2008,29.37337,127.6025,Oceania
Marshall Islands,1989,26.19721,126.2339,Oceania
Marshall Islands,1980,24.66611,127.4392,Oceania
Marshall Islands,1981,24.82211,127.1812,Oceania
Marshall Islands,1982,24.97811,126.9324,Oceania
Marshall Islands,1983,25.14127,126.7121,Oceania
Mauritania,1984,21.03823,132.7214,Africa
Mauritania,1985,21.07181,132.3273,Africa
Mauritania,1986,21.11438,131.9844,Africa
Mauritania,1987,21.16486,131.666,Africa
Mauritania,1988,21.21562,131.3851,Africa
Mauritania,1990,21.32159,130.9203,Africa
Mauritania,1991,21.37271,130.7214,Africa
Mauritania,1992,21.4249,130.5349,Africa
Mauritania,1993,21.48606,130.3716,Africa
Mauritania,1994,21.54433,130.2629,Africa
Mauritania,1995,21.6168,130.2016,Africa
Mauritania,1996,21.68749,130.1678,Africa
Mauritania,1997,21.75554,130.1713,Africa
Mauritania,1998,21.81767,130.2049,Africa
Mauritania,1999,21.89184,130.3206,Africa
Mauritania,2000,21.96901,130.5008,Africa
Mauritania,2001,22.04644,130.73,Africa
Mauritania,2002,22.12388,130.9867,Africa
Mauritania,2003,22.19542,131.2714,Africa
Mauritania,2004,22.2749,131.5529,Africa
Mauritania,2005,22.35387,131.8319,Africa
Mauritania,2006,22.44672,132.1166,Africa
Mauritania,2007,22.53522,132.3835,Africa
Mauritania,2008,22.62295,132.6505,Africa
Mauritania,1989,21.26856,131.1392,Africa
Mauritania,1980,20.85381,134.1249,Africa
Mauritania,1981,20.90764,133.8481,Africa
Mauritania,1982,20.95424,133.5209,Africa
Mauritania,1983,21.00572,133.1328,Africa
Mauritius,1984,22.40026,133.1174,Africa
Mauritius,1985,22.50229,132.9581,Africa
Mauritius,1986,22.61191,132.851,Africa
Mauritius,1987,22.73157,132.8212,Africa
Mauritius,1988,22.85638,132.8573,Africa
Mauritius,1990,23.10631,132.93,Africa
Mauritius,1991,23.23364,132.9893,Africa
Mauritius,1992,23.36001,133.0308,Africa
Mauritius,1993,23.48322,133.0399,Africa
Mauritius,1994,23.60584,133.0257,Africa
Mauritius,1995,23.71886,132.964,Africa
Mauritius,1996,23.82652,132.9014,Africa
Mauritius,1997,23.92989,132.8685,Africa
Mauritius,1998,24.03661,132.8575,Africa
Mauritius,1999,24.14182,132.8729,Africa
Mauritius,2000,24.25019,132.9363,Africa
Mauritius,2001,24.36163,133.0326,Africa
Mauritius,2002,24.47135,133.1597,Africa
Mauritius,2003,24.58312,133.3312,Africa
Mauritius,2004,24.69464,133.5134,Africa
Mauritius,2005,24.8083,133.7286,Africa
Mauritius,2006,24.92287,133.9692,Africa
Mauritius,2007,25.03885,134.1888,Africa
Mauritius,2008,25.15669,134.4255,Africa
Mauritius,1989,22.98164,132.8873,Africa
Mauritius,1980,21.98902,133.8192,Africa
Mauritius,1981,22.1012,133.6608,Africa
Mauritius,1982,22.20631,133.4924,Africa
Mauritius,1983,22.30447,133.3027,Africa
Mexico,1984,24.97602,128.6278,North America
Mexico,1985,25.09166,128.3077,North America
Mexico,1986,25.19845,127.9642,North America
Mexico,1987,25.29718,127.6692,North America
Mexico,1988,25.39259,127.3621,North America
Mexico,1990,25.58431,126.8098,North America
Mexico,1991,25.69054,126.5708,North America
Mexico,1992,25.79848,126.3416,North America
Mexico,1993,25.90837,126.1154,North America
Mexico,1994,26.02117,125.9282,North America
Mexico,1995,26.11915,125.728,North America
Mexico,1996,26.22286,125.5625,North America
Mexico,1997,26.32961,125.4397,North America
Mexico,1998,26.43387,125.3534,North America
Mexico,1999,26.53752,125.3178,North America
Mexico,2000,26.64478,125.3375,North America
Mexico,2001,26.74807,125.3722,North America
Mexico,2002,26.84663,125.4426,North America
Mexico,2003,26.94203,125.5481,North America
Mexico,2004,27.03794,125.7031,North America
Mexico,2005,27.13567,125.9172,North America
Mexico,2006,27.23219,126.1663,North America
Mexico,2007,27.32899,126.427,North America
Mexico,2008,27.42468,126.6948,North America
Mexico,1989,25.4846,127.0625,North America
Mexico,1980,24.45367,129.7175,North America
Mexico,1981,24.60031,129.5213,North America
Mexico,1982,24.73697,129.2622,North America
Mexico,1983,24.86073,128.9411,North America
Moldova,1984,24.69167,135.885,Europe
Moldova,1985,24.68037,135.8204,Europe
Moldova,1986,24.66774,135.7262,Europe
Moldova,1987,24.65955,135.598,Europe
Moldova,1988,24.65856,135.4367,Europe
Moldova,1990,24.65421,134.9414,Europe
Moldova,1991,24.63374,134.5351,Europe
Moldova,1992,24.57371,133.9748,Europe
Moldova,1993,24.52099,133.4375,Europe
Moldova,1994,24.41854,132.9546,Europe
Moldova,1995,24.30591,132.571,Europe
Moldova,1996,24.2017,132.3146,Europe
Moldova,1997,24.11505,132.1313,Europe
Moldova,1998,24.02066,131.9537,Europe
Moldova,1999,23.93918,131.8757,Europe
Moldova,2000,23.90064,131.9851,Europe
Moldova,2001,23.8677,132.0587,Europe
Moldova,2002,23.87107,132.2157,Europe
Moldova,2003,23.89259,132.4022,Europe
Moldova,2004,23.92992,132.6168,Europe
Moldova,2005,23.99155,132.853,Europe
Moldova,2006,24.07066,133.106,Europe
Moldova,2007,24.14999,133.4755,Europe
Moldova,2008,24.2369,133.8282,Europe
Moldova,1989,24.65603,135.2263,Europe
Moldova,1980,24.73103,135.9049,Europe
Moldova,1981,24.71636,135.9249,Europe
Moldova,1982,24.70478,135.9378,Europe
Moldova,1983,24.69535,135.9312,Europe
Mongolia,1984,23.59294,135.0906,Asia
Mongolia,1985,23.61857,135.0712,Asia
Mongolia,1986,23.65152,135.0617,Asia
Mongolia,1987,23.68385,135.0594,Asia
Mongolia,1988,23.71549,135.0235,Asia
Mongolia,1990,23.78044,134.9513,Asia
Mongolia,1991,23.79683,134.8816,Asia
Mongolia,1992,23.79353,134.7948,Asia
Mongolia,1993,23.79059,134.7169,Asia
Mongolia,1994,23.7941,134.6573,Asia
Mongolia,1995,23.80494,134.5679,Asia
Mongolia,1996,23.81547,134.4592,Asia
Mongolia,1997,23.84189,134.4359,Asia
Mongolia,1998,23.8837,134.4881,Asia
Mongolia,1999,23.93297,134.5891,Asia
Mongolia,2000,23.98707,134.6909,Asia
Mongolia,2001,24.051,134.7944,Asia
Mongolia,2002,24.12177,134.9087,Asia
Mongolia,2003,24.20976,135.0854,Asia
Mongolia,2004,24.31712,135.3368,Asia
Mongolia,2005,24.43532,135.603,Asia
Mongolia,2006,24.56507,135.8726,Asia
Mongolia,2007,24.71713,136.2066,Asia
Mongolia,2008,24.88385,136.5868,Asia
Mongolia,1989,23.74836,134.9857,Asia
Mongolia,1980,23.4988,135.0935,Asia
Mongolia,1981,23.52186,135.1196,Asia
Mongolia,1982,23.54675,135.1363,Asia
Mongolia,1983,23.56861,135.1156,Asia
Montenegro,1984,25.59635,137.191,Europe
Montenegro,1985,25.61765,137.1415,Europe
Montenegro,1986,25.63735,137.0824,Europe
Montenegro,1987,25.65933,137.025,Europe
Montenegro,1988,25.68741,136.9529,Europe
Montenegro,1990,25.74268,136.7322,Europe
Montenegro,1991,25.76415,136.546,Europe
Montenegro,1992,25.76374,136.2493,Europe
Montenegro,1993,25.70893,135.7619,Europe
Montenegro,1994,25.66753,135.3725,Europe
Montenegro,1995,25.64686,135.0495,Europe
Montenegro,1996,25.6866,134.8555,Europe
Montenegro,1997,25.73129,134.6969,Europe
Montenegro,1998,25.78081,134.6241,Europe
Montenegro,1999,25.8196,134.5899,Europe
Montenegro,2000,25.8595,134.6432,Europe
Montenegro,2001,25.91759,134.756,Europe
Montenegro,2002,25.98394,134.8889,Europe
Montenegro,2003,26.07903,135.0287,Europe
Montenegro,2004,26.17555,135.1496,Europe
Montenegro,2005,26.25773,135.2429,Europe
Montenegro,2006,26.34725,135.3234,Europe
Montenegro,2007,26.44582,135.3729,Europe
Montenegro,2008,26.55412,135.4189,Europe
Montenegro,1989,25.7123,136.867,Europe
Montenegro,1980,25.502,137.1238,Europe
Montenegro,1981,25.52961,137.175,Europe
Montenegro,1982,25.54953,137.1926,Europe
Montenegro,1983,25.5734,137.2149,Europe
Morocco,1984,23.52726,127.2623,Africa
Morocco,1985,23.60259,127.1018,Africa
Morocco,1986,23.68938,126.9485,Africa
Morocco,1987,23.76385,126.7746,Africa
Morocco,1988,23.85318,126.652,Africa
Morocco,1990,24.03563,126.4049,Africa
Morocco,1991,24.13242,126.2924,Africa
Morocco,1992,24.22001,126.234,Africa
Morocco,1993,24.30474,126.1858,Africa
Morocco,1994,24.39779,126.1451,Africa
Morocco,1995,24.4719,126.0744,Africa
Morocco,1996,24.55772,126.016,Africa
Morocco,1997,24.64174,125.9767,Africa
Morocco,1998,24.72833,125.9736,Africa
Morocco,1999,24.80851,126.0055,Africa
Morocco,2000,24.88582,126.101,Africa
Morocco,2001,24.96542,126.1857,Africa
Morocco,2002,25.05147,126.3062,Africa
Morocco,2003,25.13929,126.4359,Africa
Morocco,2004,25.22994,126.5349,Africa
Morocco,2005,25.3194,126.6718,Africa
Morocco,2006,25.42322,126.781,Africa
Morocco,2007,25.52608,126.9329,Africa
Morocco,2008,25.63182,127.0937,Africa
Morocco,1989,23.94904,126.5607,Africa
Morocco,1980,23.2176,127.8159,Africa
Morocco,1981,23.29614,127.6906,Africa
Morocco,1982,23.37691,127.5758,Africa
Morocco,1983,23.45429,127.44,Africa
Mozambique,1984,20.48482,132.7198,Africa
Mozambique,1985,20.4781,132.4575,Africa
Mozambique,1986,20.48316,132.3218,Africa
Mozambique,1987,20.50792,132.2887,Africa
Mozambique,1988,20.5416,132.3011,Africa
Mozambique,1990,20.63906,132.5182,Africa
Mozambique,1991,20.68369,132.6368,Africa
Mozambique,1992,20.71624,132.7031,Africa
Mozambique,1993,20.75391,132.7905,Africa
Mozambique,1994,20.79259,132.9022,Africa
Mozambique,1995,20.82918,132.9811,Africa
Mozambique,1996,20.87,133.0618,Africa
Mozambique,1997,20.92308,133.2034,Africa
Mozambique,1998,20.98645,133.4238,Africa
Mozambique,1999,21.05083,133.6664,Africa
Mozambique,2000,21.11392,133.9509,Africa
Mozambique,2001,21.19397,134.3262,Africa
Mozambique,2002,21.28235,134.7484,Africa
Mozambique,2003,21.37949,135.1954,Africa
Mozambique,2004,21.48161,135.6542,Africa
Mozambique,2005,21.59168,136.1284,Africa
Mozambique,2006,21.70539,136.5796,Africa
Mozambique,2007,21.8193,137.0187,Africa
Mozambique,2008,21.93536,137.4502,Africa
Mozambique,1989,20.58594,132.3938,Africa
Mozambique,1980,20.43321,133.3791,Africa
Mozambique,1981,20.45127,133.2352,Africa
Mozambique,1982,20.46667,133.0908,Africa
Mozambique,1983,20.47859,132.9238,Africa
Namibia,1984,21.1646,136.3496,Africa
Namibia,1985,21.17665,136.1103,Africa
Namibia,1986,21.18981,135.9002,Africa
Namibia,1987,21.20287,135.6885,Africa
Namibia,1988,21.21441,135.4951,Africa
Namibia,1990,21.2326,135.1358,Africa
Namibia,1991,21.25007,134.9852,Africa
Namibia,1992,21.27006,134.8277,Africa
Namibia,1993,21.28986,134.6498,Africa
