Country,Year,BMI,BP,Continent
Lithuania,1994,25.8978,133.0005,Europe
Lithuania,1995,25.76637,132.5618,Europe
Lithuania,1996,25.69312,132.2813,Europe
Lithuania,1997,25.64674,132.1003,Europe
Lithuania,1998,25.63621,131.97,Europe
Lithuania,1999,25.64072,131.8318,Europe
Lithuania,2000,25.66177,131.7347,Europe
Lithuania,2001,25.70216,131.6515,Europe
Lithuania,2002,25.74912,131.5597,Europe
Lithuania,2003,25.80584,131.453,Europe
Lithuania,2004,25.86497,131.2957,Europe
Lithuania,2005,25.91991,131.1582,Europe
Lithuania,2006,25.95786,131.0579,Europe
Lithuania,2007,25.99051,130.9421,Europe
Lithuania,2008,26.01424,130.8226,Europe
Lithuania,1980,27.03491,137.7555,Europe
Lithuania,1981,26.96342,137.6017,Europe
Lithuania,1982,26.89066,137.4284,Europe
Lithuania,1983,26.82295,137.2382,Europe
Luxembourg,1984,24.42188,131.6685,Europe
Luxembourg,1985,24.47796,131.1668,Europe
Luxembourg,1986,24.54043,130.751,Europe
Luxembourg,1987,24.60019,130.3863,Europe
Luxembourg,1988,24.67907,130.1204,Europe
Luxembourg,1989,24.76107,129.8752,Europe
Luxembourg,1990,24.84494,129.6469,Europe
Luxembourg,1991,24.93509,129.4257,Europe
Luxembourg,1992,25.03095,129.2299,Europe
Luxembourg,1993,25.11935,128.9569,Europe
Luxembourg,1994,25.20839,128.6648,Europe
Luxembourg,1995,25.2831,128.3029,Europe
Luxembourg,1996,25.3558,127.9259,Europe
Luxembourg,1997,25.43275,127.5098,Europe
Luxembourg,1998,25.50031,127.0138,Europe
Luxembourg,1999,25.56788,126.5314,Europe
Luxembourg,2000,25.63979,126.0592,Europe
Luxembourg,2001,25.69968,125.56,Europe
Luxembourg,2002,25.76499,125.0767,Europe
Luxembourg,2003,25.82982,124.6195,Europe
Luxembourg,2004,25.89046,124.1537,Europe
Luxembourg,2005,25.94614,123.6927,Europe
Luxembourg,2006,25.99803,123.2549,Europe
Luxembourg,2007,26.04757,122.812,Europe
Luxembourg,2008,26.09326,122.3705,Europe
Luxembourg,1980,24.24222,133.7191,Europe
Luxembourg,1981,24.27998,133.202,Europe
Luxembourg,1982,24.32799,132.6917,Europe
Luxembourg,1983,24.36895,132.1647,Europe
Madagascar,1984,20.36591,127.0734,Africa
Madagascar,1985,20.38592,127.1942,Africa
Madagascar,1986,20.40743,127.3584,Africa
Madagascar,1987,20.42487,127.547,Africa
Madagascar,1988,20.44071,127.7619,Africa
Madagascar,1989,20.46247,127.9877,Africa
Madagascar,1990,20.48914,128.2223,Africa
Madagascar,1991,20.49612,128.4558,Africa
Madagascar,1992,20.50304,128.6675,Africa
Madagascar,1993,20.5121,128.875,Africa
Madagascar,1994,20.51572,129.0566,Africa
Madagascar,1995,20.52204,129.2305,Africa
Madagascar,1996,20.53149,129.3987,Africa
Madagascar,1997,20.55008,129.5763,Africa
Madagascar,1998,20.57077,129.777,Africa
Madagascar,1999,20.59504,129.9963,Africa
Madagascar,2000,20.62256,130.2475,Africa
Madagascar,2001,20.65229,130.5307,Africa
Madagascar,2002,20.65751,130.8052,Africa
Madagascar,2003,20.67173,131.0912,Africa
Madagascar,2004,20.68364,131.4023,Africa
Madagascar,2005,20.69584,131.7456,Africa
Madagascar,2006,20.70741,132.1026,Africa
Madagascar,2007,20.72133,132.4699,Africa
Madagascar,2008,20.73501,132.8371,Africa
Madagascar,1980,20.32596,126.7476,Africa
Madagascar,1981,20.33866,126.811,Africa
Madagascar,1982,20.33722,126.8762,Africa
Madagascar,1983,20.35215,126.9646,Africa
Malawi,1984,20.89022,125.7482,Africa
Malawi,1985,20.94965,125.9539,Africa
Malawi,1986,21.01018,126.1511,Africa
Malawi,1987,21.07015,126.3424,Africa
Malawi,1988,21.11109,126.5572,Africa
Malawi,1989,21.15434,126.7641,Africa
Malawi,1990,21.19305,126.999,Africa
Malawi,1991,21.24348,127.2507,Africa
Malawi,1992,21.27565,127.4613,Africa
Malawi,1993,21.33235,127.7169,Africa
Malawi,1994,21.39961,127.9663,Africa
Malawi,1995,21.49245,128.2626,Africa
Malawi,1996,21.58761,128.5789,Africa
Malawi,1997,21.69312,128.9123,Africa
Malawi,1998,21.80685,129.2628,Africa
Malawi,1999,21.92383,129.673,Africa
Malawi,2000,22.04351,130.0933,Africa
Malawi,2001,22.15064,130.5144,Africa
Malawi,2002,22.25219,130.9474,Africa
Malawi,2003,22.35614,131.4037,Africa
Malawi,2004,22.45903,131.8796,Africa
Malawi,2005,22.56078,132.3766,Africa
Malawi,2006,22.67308,132.8899,Africa
Malawi,2007,22.79075,133.4161,Africa
Malawi,2008,22.91455,133.939,Africa
Malawi,1980,20.65521,124.9166,Africa
Malawi,1981,20.72001,125.1524,Africa
Malawi,1982,20.78581,125.3748,Africa
Malawi,1983,20.83728,125.5554,Africa
Malaysia,1984,22.69314,124.8272,Asia
Malaysia,1985,22.81463,124.8225,Asia
Malaysia,1986,22.92262,124.7952,Asia
Malaysia,1987,23.01392,124.7638,Asia
Malaysia,1988,23.10735,124.7535,Asia
Malaysia,1989,23.22503,124.7407,Asia
Malaysia,1990,23.33146,124.7382,Asia
Malaysia,1991,23.4424,124.7229,Asia
Malaysia,1992,23.57312,124.7177,Asia
Malaysia,1993,23.71035,124.7155,Asia
Malaysia,1994,23.85272,124.7199,Asia
Malaysia,1995,24.00876,124.7346,Asia
Malaysia,1996,24.16197,124.7619,Asia
Malaysia,1997,24.30342,124.7667,Asia
Malaysia,1998,24.43246,124.7345,Asia
Malaysia,1999,24.56597,124.7279,Asia
Malaysia,2000,24.67875,124.7352,Asia
Malaysia,2001,24.77534,124.7147,Asia
Malaysia,2002,24.86649,124.6766,Asia
Malaysia,2003,24.95325,124.5983,Asia
Malaysia,2004,25.04321,124.4982,Asia
Malaysia,2005,25.13335,124.3735,Asia
Malaysia,2006,25.23541,124.226,Asia
Malaysia,2007,25.34016,124.0581,Asia
Malaysia,2008,25.44832,123.8593,Asia
Malaysia,1980,22.12225,124.613,Asia
Malaysia,1981,22.25413,124.703,Asia
Malaysia,1982,22.40309,124.7587,Asia
Malaysia,1983,22.54688,124.7951,Asia
Maldives,1984,22.50962,120.7022,Asia
Maldives,1985,22.76455,120.947,Asia
Maldives,1986,22.97282,121.1828,Asia
Maldives,1987,23.15647,121.4042,Asia
Maldives,1988,23.36268,121.595,Asia
Maldives,1989,23.50912,121.8539,Asia
Maldives,1990,23.61259,122.0669,Asia
Maldives,1991,23.71109,122.2543,Asia
Maldives,1992,23.86467,122.3803,Asia
Maldives,1993,24.05013,122.516,Asia
Maldives,1994,24.25163,122.6228,Asia
Maldives,1995,24.40311,122.7316,Asia
Maldives,1996,24.55544,122.841,Asia
Maldives,1997,24.70953,122.941,Asia
Maldives,1998,24.8823,123.0397,Asia
Maldives,1999,25.0735,123.1113,Asia
Maldives,2000,25.24335,123.1859,Asia
Maldives,2001,25.40158,123.2019,Asia
Maldives,2002,25.55654,123.2035,Asia
Maldives,2003,25.69591,123.2184,Asia
Maldives,2004,25.82206,123.2587,Asia
Maldives,2005,25.94846,123.2415,Asia
Maldives,2006,26.10135,123.3047,Asia
Maldives,2007,26.25828,123.3267,Asia
Maldives,2008,26.4132,123.3223,Asia
Maldives,1980,21.71378,119.5845,Asia
Maldives,1981,21.89227,119.9264,Asia
Maldives,1982,22.05147,120.1972,Asia
Maldives,1983,22.25887,120.4394,Asia
Mali,1984,19.44987,123.5056,Africa
Mali,1985,19.56523,123.7106,Africa
Mali,1986,19.69543,123.9661,Africa
Mali,1987,19.81954,124.2012,Africa
Mali,1988,19.94828,124.448,Africa
Mali,1989,20.08925,124.6927,Africa
Mali,1990,20.22371,124.9308,Africa
Mali,1991,20.34653,125.191,Africa
Mali,1992,20.46233,125.4706,Africa
Mali,1993,20.58047,125.6936,Africa
Mali,1994,20.69629,125.9118,Africa
Mali,1995,20.82255,126.0726,Africa
Mali,1996,20.95922,126.2223,Africa
Mali,1997,21.09652,126.3889,Africa
Mali,1998,21.24946,126.5688,Africa
Mali,1999,21.40307,126.7591,Africa
Mali,2000,21.57042,126.904,Africa
Mali,2001,21.75881,127.0712,Africa
Mali,2002,21.94506,127.2195,Africa
Mali,2003,22.13176,127.3928,Africa
Mali,2004,22.31666,127.5453,Africa
Mali,2005,22.50307,127.6959,Africa
Mali,2006,22.69495,127.8232,Africa
Mali,2007,22.8879,127.927,Africa
Mali,2008,23.07655,128.0308,Africa
Mali,1980,19.08109,122.6852,Africa
Mali,1981,19.17243,122.9056,Africa
Mali,1982,19.2677,123.0944,Africa
Mali,1983,19.35648,123.2829,Africa
Malta,1984,25.99225,133.4083,Europe
Malta,1985,26.00177,132.9584,Europe
Malta,1986,25.99935,132.553,Europe
Malta,1987,26.01165,132.1793,Europe
Malta,1988,26.03744,131.8611,Europe
Malta,1989,26.09319,131.5265,Europe
Malta,1990,26.12627,131.2653,Europe
Malta,1991,26.18624,130.9743,Europe
Malta,1992,26.25112,130.6712,Europe
Malta,1993,26.31218,130.387,Europe
Malta,1994,26.37485,130.078,Europe
Malta,1995,26.45139,129.7395,Europe
Malta,1996,26.51973,129.3442,Europe
Malta,1997,26.58428,128.9002,Europe
Malta,1998,26.66763,128.4378,Europe
Malta,1999,26.74443,127.9735,Europe
Malta,2000,26.79928,127.5624,Europe
Malta,2001,26.84629,127.1156,Europe
Malta,2002,26.88186,126.6886,Europe
Malta,2003,26.91781,126.2443,Europe
Malta,2004,26.95195,125.8079,Europe
Malta,2005,26.97226,125.4232,Europe
Malta,2006,27.00223,124.997,Europe
Malta,2007,27.02655,124.5656,Europe
Malta,2008,27.04993,124.1571,Europe
Malta,1980,25.87284,134.9835,Europe
Malta,1981,25.93026,134.6395,Europe
Malta,1982,25.96428,134.2587,Europe
Malta,1983,25.98902,133.8314,Europe
Marshall Islands,1984,26.23508,121.8984,Oceania
Marshall Islands,1985,26.42591,121.7843,Oceania
Marshall Islands,1986,26.64782,121.7648,Oceania
Marshall Islands,1987,26.88289,121.7736,Oceania
Marshall Islands,1988,27.13299,121.7953,Oceania
Marshall Islands,1989,27.39396,121.818,Oceania
Marshall Islands,1990,27.63952,121.853,Oceania
Marshall Islands,1991,27.88973,121.874,Oceania
Marshall Islands,1992,28.12436,121.8692,Oceania
Marshall Islands,1993,28.34575,121.8458,Oceania
Marshall Islands,1994,28.56886,121.8078,Oceania
Marshall Islands,1995,28.7904,121.7567,Oceania
Marshall Islands,1996,28.97939,121.6896,Oceania
Marshall Islands,1997,29.17469,121.5985,Oceania
Marshall Islands,1998,29.34631,121.5318,Oceania
Marshall Islands,1999,29.5393,121.4707,Oceania
Marshall Islands,2000,29.73444,121.4349,Oceania
Marshall Islands,2001,29.93286,121.4111,Oceania
Marshall Islands,2002,30.14378,121.4017,Oceania
Marshall Islands,2003,30.34851,121.4148,Oceania
Marshall Islands,2004,30.55889,121.4511,Oceania
Marshall Islands,2005,30.771,121.4625,Oceania
Marshall Islands,2006,30.98042,121.4665,Oceania
Marshall Islands,2007,31.1855,121.4734,Oceania
Marshall Islands,2008,31.39287,121.4708,Oceania
Marshall Islands,1980,25.41262,122.4148,Oceania
Marshall Islands,1981,25.61479,122.2643,Oceania
Marshall Islands,1982,25.8105,122.1113,Oceania
Marshall Islands,1983,26.02769,122.0052,Oceania
Mauritania,1984,22.99698,126.7079,Africa
Mauritania,1985,23.13182,126.7914,Africa
Mauritania,1986,23.27129,126.9244,Africa
Mauritania,1987,23.41665,127.095,Africa
Mauritania,1988,23.56313,127.2616,Africa
Mauritania,1989,23.70736,127.4386,Africa
Mauritania,1990,23.84604,127.5881,Africa
Mauritania,1991,23.98151,127.7166,Africa
Mauritania,1992,24.10785,127.8518,Africa
Mauritania,1993,24.23756,128.026,Africa
Mauritania,1994,24.34791,128.1954,Africa
Mauritania,1995,24.47052,128.382,Africa
Mauritania,1996,24.5976,128.5368,Africa
Mauritania,1997,24.72215,128.6767,Africa
Mauritania,1998,24.84888,128.7798,Africa
Mauritania,1999,24.99963,128.8814,Africa
Mauritania,2000,25.1528,128.9619,Africa
Mauritania,2001,25.29454,129.0568,Africa
Mauritania,2002,25.43653,129.162,Africa
Mauritania,2003,25.57401,129.2491,Africa
Mauritania,2004,25.71169,129.3818,Africa
Mauritania,2005,25.84793,129.5255,Africa
Mauritania,2006,25.9912,129.6881,Africa
Mauritania,2007,26.13082,129.8404,Africa
Mauritania,2008,26.26476,129.9875,Africa
Mauritania,1980,22.46584,126.0247,Africa
Mauritania,1981,22.58971,126.2703,Africa
Mauritania,1982,22.70641,126.4572,Africa
Mauritania,1983,22.85929,126.6326,Africa
Mauritius,1984,23.57018,130.5581,Africa
Mauritius,1985,23.66504,130.5598,Africa
Mauritius,1986,23.77823,130.6024,Africa
Mauritius,1987,23.88856,130.7009,Africa
Mauritius,1988,24.00298,130.7744,Africa
Mauritius,1989,24.13279,130.8399,Africa
Mauritius,1990,24.26225,130.9034,Africa
Mauritius,1991,24.39242,130.9409,Africa
Mauritius,1992,24.50947,130.9765,Africa
Mauritius,1993,24.62566,130.9935,Africa
Mauritius,1994,24.7382,131.0035,Africa
Mauritius,1995,24.85117,130.9941,Africa
Mauritius,1996,24.96115,130.9613,Africa
Mauritius,1997,25.06106,130.9064,Africa
Mauritius,1998,25.16366,130.8567,Africa
Mauritius,1999,25.26144,130.7955,Africa
Mauritius,2000,25.37198,130.7398,Africa
Mauritius,2001,25.47852,130.7047,Africa
Mauritius,2002,25.57969,130.6751,Africa
Mauritius,2003,25.67148,130.6675,Africa
Mauritius,2004,25.76525,130.6767,Africa
Mauritius,2005,25.85442,130.7147,Africa
Mauritius,2006,25.93586,130.7648,Africa
Mauritius,2007,26.0189,130.8292,Africa
Mauritius,2008,26.09824,130.8786,Africa
Mauritius,1980,23.1809,130.6442,Africa
Mauritius,1981,23.28853,130.6392,Africa
Mauritius,1982,23.38832,130.6297,Africa
Mauritius,1983,23.47564,130.603,Africa
Mexico,1984,25.28986,127.4542,North America
Mexico,1985,25.45777,127.1826,North America
Mexico,1986,25.61255,126.8821,North America
Mexico,1987,25.76044,126.5546,North America
Mexico,1988,25.91736,126.1938,North America
Mexico,1989,26.08465,125.8182,North America
Mexico,1990,26.23836,125.4962,North America
Mexico,1991,26.39312,125.2098,North America
Mexico,1992,26.5543,124.9152,North America
Mexico,1993,26.71187,124.6298,North America
Mexico,1994,26.86437,124.3575,North America
Mexico,1995,26.98975,124.0902,North America
Mexico,1996,27.12237,123.8605,North America
Mexico,1997,27.25841,123.6558,North America
Mexico,1998,27.39971,123.4335,North America
Mexico,1999,27.54598,123.2214,North America
Mexico,2000,27.69228,123.0307,North America
Mexico,2001,27.83824,122.8557,North America
Mexico,2002,27.97481,122.6993,North America
Mexico,2003,28.10605,122.569,North America
Mexico,2004,28.23603,122.4546,North America
Mexico,2005,28.3666,122.355,North America
Mexico,2006,28.49282,122.2699,North America
Mexico,2007,28.6183,122.1928,North America
Mexico,2008,28.73751,122.1216,North America
Mexico,1980,24.5558,128.1507,North America
Mexico,1981,24.74217,128.1022,North America
Mexico,1982,24.93398,127.9628,North America
Mexico,1983,25.10648,127.7516,North America
Moldova,1984,26.97467,132.2981,Europe
Moldova,1985,26.97309,132.2365,Europe
Moldova,1986,26.97522,132.1622,Europe
Moldova,1987,26.97716,132.0929,Europe
Moldova,1988,26.98598,132.0284,Europe
Moldova,1989,26.99557,131.9596,Europe
Moldova,1990,27.01067,131.8562,Europe
Moldova,1991,27.00339,131.6792,Europe
Moldova,1992,26.95322,131.3853,Europe
Moldova,1993,26.91358,131.1766,Europe
Moldova,1994,26.80137,130.8456,Europe
Moldova,1995,26.69017,130.5046,Europe
Moldova,1996,26.58236,130.1952,Europe
Moldova,1997,26.50634,129.9497,Europe
Moldova,1998,26.45275,129.7116,Europe
Moldova,1999,26.40681,129.5578,Europe
Moldova,2000,26.37499,129.5724,Europe
Moldova,2001,26.39955,129.5277,Europe
Moldova,2002,26.45503,129.5345,Europe
Moldova,2003,26.53151,129.5941,Europe
Moldova,2004,26.62949,129.6436,Europe
Moldova,2005,26.74792,129.7287,Europe
Moldova,2006,26.87398,129.8223,Europe
Moldova,2007,26.96372,129.8823,Europe
Moldova,2008,27.05617,129.9424,Europe
Moldova,1980,26.94728,132.3487,Europe
Moldova,1981,26.9492,132.36,Europe
Moldova,1982,26.95458,132.3529,Europe
Moldova,1983,26.96267,132.3315,Europe
Mongolia,1984,24.67765,129.572,Asia
Mongolia,1985,24.73713,129.6513,Asia
Mongolia,1986,24.80272,129.724,Asia
Mongolia,1987,24.85769,129.7852,Asia
Mongolia,1988,24.91199,129.8334,Asia
Mongolia,1989,24.959,129.8481,Asia
Mongolia,1990,24.99423,129.7926,Asia
Mongolia,1991,25.0021,129.644,Asia
Mongolia,1992,24.97255,129.478,Asia
Mongolia,1993,24.93691,129.2387,Asia
Mongolia,1994,24.91049,129.0212,Asia
Mongolia,1995,24.91348,128.8421,Asia
Mongolia,1996,24.93227,128.7613,Asia
Mongolia,1997,24.9603,128.7059,Asia
Mongolia,1998,24.99614,128.6589,Asia
Mongolia,1999,25.03476,128.6219,Asia
Mongolia,2000,25.08182,128.6376,Asia
Mongolia,2001,25.14161,128.7108,Asia
Mongolia,2002,25.20751,128.8302,Asia
Mongolia,2003,25.28025,128.9902,Asia
Mongolia,2004,25.35722,129.1396,Asia
Mongolia,2005,25.43904,129.3075,Asia
Mongolia,2006,25.5256,129.4893,Asia
Mongolia,2007,25.61957,129.6373,Asia
Mongolia,2008,25.71375,129.7504,Asia
Mongolia,1980,24.37897,129.1893,Asia
Mongolia,1981,24.45366,129.292,Asia
Mongolia,1982,24.53027,129.4021,Asia
Mongolia,1983,24.60726,129.4902,Asia
Montenegro,1984,25.96887,134.1232,Europe
Montenegro,1985,25.95966,133.9429,Europe
Montenegro,1986,25.94609,133.7571,Europe
Montenegro,1987,25.92096,133.5897,Europe
Montenegro,1988,25.89781,133.4189,Europe
Montenegro,1989,25.86329,133.2327,Europe
Montenegro,1990,25.83357,133.0308,Europe
Montenegro,1991,25.78189,132.7825,Europe
Montenegro,1992,25.70259,132.4495,Europe
Montenegro,1993,25.5708,132.0224,Europe
Montenegro,1994,25.44965,131.6146,Europe
Montenegro,1995,25.37074,131.2354,Europe
Montenegro,1996,25.3582,131.0029,Europe
Montenegro,1997,25.36535,130.7818,Europe
Montenegro,1998,25.37268,130.5815,Europe
Montenegro,1999,25.36997,130.3636,Europe
Montenegro,2000,25.37174,130.1301,Europe
Montenegro,2001,25.37664,129.9889,Europe
Montenegro,2002,25.39524,129.8484,Europe
Montenegro,2003,25.43526,129.8082,Europe
Montenegro,2004,25.47722,129.784,Europe
Montenegro,2005,25.51935,129.6839,Europe
Montenegro,2006,25.57007,129.5889,Europe
Montenegro,2007,25.6336,129.5018,Europe
Montenegro,2008,25.70186,129.4202,Europe
Montenegro,1980,25.97845,134.7172,Europe
Montenegro,1981,25.98315,134.5894,Europe
Montenegro,1982,25.97993,134.4528,Europe
Montenegro,1983,25.97328,134.29,Europe
Morocco,1984,24.00485,126.8616,Africa
Morocco,1985,24.09159,126.9399,Africa
Morocco,1986,24.19255,127.0499,Africa
Morocco,1987,24.2791,127.0945,Africa
Morocco,1988,24.37327,127.1777,Africa
Morocco,1989,24.4631,127.2631,Africa
Morocco,1990,24.56496,127.2981,Africa
Morocco,1991,24.66862,127.3477,Africa
Morocco,1992,24.75536,127.3033,Africa
Morocco,1993,24.83756,127.2312,Africa
Morocco,1994,24.9286,127.1843,Africa
Morocco,1995,25.00936,127.0517,Africa
Morocco,1996,25.0997,126.9857,Africa
Morocco,1997,25.19117,126.9147,Africa
Morocco,1998,25.28935,126.8654,Africa
Morocco,1999,25.3844,126.7914,Africa
Morocco,2000,25.46713,126.7201,Africa
Morocco,2001,25.56386,126.6752,Africa
Morocco,2002,25.65263,126.6631,Africa
Morocco,2003,25.75005,126.6476,Africa
Morocco,2004,25.85092,126.6279,Africa
Morocco,2005,25.94353,126.5832,Africa
Morocco,2006,26.03668,126.5998,Africa
Morocco,2007,26.13153,126.5633,Africa
Morocco,2008,26.22309,126.5284,Africa
Morocco,1980,23.63014,126.4714,Africa
Morocco,1981,23.72576,126.5815,Africa
Morocco,1982,23.82666,126.7004,Africa
Morocco,1983,23.91207,126.7984,Africa
Mozambique,1984,20.74128,128.4658,Africa
Mozambique,1985,20.77562,128.5663,Africa
Mozambique,1986,20.81005,128.7303,Africa
Mozambique,1987,20.86262,128.9991,Africa
Mozambique,1988,20.93701,129.3203,Africa
Mozambique,1989,21.02032,129.6681,Africa
Mozambique,1990,21.11337,130.042,Africa
Mozambique,1991,21.20576,130.3522,Africa
Mozambique,1992,21.28749,130.6055,Africa
Mozambique,1993,21.37467,130.863,Africa
Mozambique,1994,21.46524,131.1064,Africa
Mozambique,1995,21.5569,131.3091,Africa
Mozambique,1996,21.66066,131.5219,Africa
Mozambique,1997,21.77595,131.768,Africa
Mozambique,1998,21.89939,132.0363,Africa
Mozambique,1999,22.03536,132.3019,Africa
Mozambique,2000,22.16763,132.5707,Africa
Mozambique,2001,22.3062,132.8768,Africa
Mozambique,2002,22.44782,133.2081,Africa
Mozambique,2003,22.59521,133.5733,Africa
Mozambique,2004,22.74372,133.9371,Africa
Mozambique,2005,22.89491,134.315,Africa
Mozambique,2006,23.04035,134.6984,Africa
Mozambique,2007,23.18072,135.0528,Africa
Mozambique,2008,23.31734,135.3949,Africa
Mozambique,1980,20.57566,127.8409,Africa
Mozambique,1981,20.63127,128.0141,Africa
Mozambique,1982,20.67721,128.1746,Africa
Mozambique,1983,20.70524,128.3301,Africa
Namibia,1984,23.182,132.5792,Africa
Namibia,1985,23.20383,132.5638,Africa
Namibia,1986,23.22676,132.5579,Africa
Namibia,1987,23.2566,132.5756,Africa
Namibia,1988,23.28104,132.5701,Africa
Namibia,1989,23.30411,132.541,Africa
Namibia,1990,23.32627,132.4773,Africa
Namibia,1991,23.36231,132.4178,Africa
Namibia,1992,23.41192,132.358,Africa
Namibia,1993,23.46218,132.29,Africa
Namibia,1994,23.52324,132.2327,Africa
Namibia,1995,23.59629,132.1829,Africa
Namibia,1996,23.68042,132.144,Africa
Namibia,1997,23.79157,132.0845,Africa
Namibia,1998,23.90315,132.0648,Africa
Namibia,1999,24.02033,132.0623,Africa
Namibia,2000,24.14935,132.0757,Africa
Namibia,2001,24.27273,132.1485,Africa
Namibia,2002,24.39392,132.2566,Africa
Namibia,2003,24.51673,132.4053,Africa
Namibia,2004,24.64467,132.5906,Africa
Namibia,2005,24.77477,132.7895,Africa
Namibia,2006,24.90001,132.9882,Africa
Namibia,2007,25.02518,133.176,Africa
Namibia,2008,25.14988,133.3518,Africa
Namibia,1980,23.01509,132.3818,Africa
Namibia,1981,23.06663,132.4548,Africa
Namibia,1982,23.11357,132.5258,Africa
Namibia,1983,23.15068,132.567,Africa
Nauru,1984,29.42018,132.2705,Oceania
Nauru,1985,29.70876,131.9969,Oceania
Nauru,1986,29.99065,131.7312,Oceania
Nauru,1987,30.26874,131.4668,Oceania
Nauru,1988,30.52397,131.1863,Oceania
Nauru,1989,30.78398,130.909,Oceania
Nauru,1990,31.02736,130.6319,Oceania
Nauru,1991,31.26445,130.3522,Oceania
Nauru,1992,31.50469,130.0559,Oceania
Nauru,1993,31.71394,129.7462,Oceania
Nauru,1994,31.92462,129.4418,Oceania
Nauru,1995,32.12212,129.1523,Oceania
Nauru,1996,32.31914,128.8727,Oceania
Nauru,1997,32.51595,128.6165,Oceania
Nauru,1998,32.72564,128.4089,Oceania
Nauru,1999,32.94598,128.2341,Oceania
Nauru,2000,33.16244,128.1019,Oceania
Nauru,2001,33.3814,127.9864,Oceania
Nauru,2002,33.61334,127.9003,Oceania
Nauru,2003,33.83865,127.8208,Oceania
Nauru,2004,34.07619,127.7415,Oceania
Nauru,2005,34.31589,127.6965,Oceania
Nauru,2006,34.54843,127.615,Oceania
Nauru,2007,34.7854,127.5322,Oceania
Nauru,2008,35.02294,127.4443,Oceania
Nauru,1980,28.27961,133.3679,Oceania
Nauru,1981,28.57176,133.1018,Oceania
Nauru,1982,28.85305,132.8392,Oceania
Nauru,1983,29.14102,132.5615,Oceania
Nepal,1984,18.81432,120.5221,Asia
Nepal,1985,18.8714,120.7846,Asia
Nepal,1986,18.92608,121.0472,Asia
Nepal,1987,18.98501,121.3284,Asia
Nepal,1988,19.06376,121.6247,Asia
Nepal,1989,19.14384,121.9211,Asia
Nepal,1990,19.21536,122.2099,Asia
Nepal,1991,19.29066,122.5122,Asia
Nepal,1992,19.36406,122.7884,Asia
Nepal,1993,19.43255,123.0473,Asia
Nepal,1994,19.5024,123.3184,Asia
Nepal,1995,19.57614,123.5629,Asia
Nepal,1996,19.64958,123.7655,Asia
Nepal,1997,19.73039,123.9565,Asia
Nepal,1998,19.81407,124.1257,Asia
Nepal,1999,19.90124,124.2996,Asia
Nepal,2000,19.98358,124.4792,Asia
Nepal,2001,20.07634,124.6531,Asia
Nepal,2002,20.16195,124.8058,Asia
Nepal,2003,20.2522,124.9621,Asia
Nepal,2004,20.34916,125.106,Asia
Nepal,2005,20.44429,125.2358,Asia
Nepal,2006,20.53734,125.3445,Asia
Nepal,2007,20.63135,125.455,Asia
Nepal,2008,20.72814,125.5561,Asia
Nepal,1980,18.67922,119.5416,Asia
Nepal,1981,18.7062,119.777,Asia
Nepal,1982,18.73518,120.0323,Asia
Nepal,1983,18.76983,120.2679,Asia
Netherlands,1984,24.07384,129.8359,Europe
Netherlands,1985,24.09976,129.351,Europe
Netherlands,1986,24.12684,128.9461,Europe
Netherlands,1987,24.15393,128.6211,Europe
Netherlands,1988,24.19634,128.332,Europe
Netherlands,1989,24.23989,128.0933,Europe
Netherlands,1990,24.30339,127.8846,Europe
Netherlands,1991,24.36948,127.661,Europe
Netherlands,1992,24.43897,127.506,Europe
Netherlands,1993,24.50912,127.2581,Europe
Netherlands,1994,24.57449,126.9995,Europe
Netherlands,1995,24.64407,126.6581,Europe
Netherlands,1996,24.72222,126.292,Europe
Netherlands,1997,24.78646,125.881,Europe
Netherlands,1998,24.85621,125.4455,Europe
Netherlands,1999,24.92186,125.0393,Europe
Netherlands,2000,24.9958,124.6254,Europe
Netherlands,2001,25.05742,124.2099,Europe
Netherlands,2002,25.11372,123.8227,Europe
Netherlands,2003,25.16538,123.4664,Europe
Netherlands,2004,25.2287,123.0947,Europe
Netherlands,2005,25.28778,122.7235,Europe
Netherlands,2006,25.34442,122.3825,Europe
Netherlands,2007,25.41349,122.0498,Europe
Netherlands,2008,25.47269,121.695,Europe
Netherlands,1980,24.01055,131.916,Europe
Netherlands,1981,24.02468,131.3816,Europe
Netherlands,1982,24.0424,130.8565,Europe
Netherlands,1983,24.05584,130.3442,Europe
New Zealand,1984,24.56961,126.7242,Oceania
New Zealand,1985,24.66795,126.4146,Oceania
New Zealand,1986,24.78283,126.1129,Oceania
New Zealand,1987,24.90259,125.8598,Oceania
New Zealand,1988,25.01676,125.606,Oceania
New Zealand,1989,25.13153,125.3372,Oceania
New Zealand,1990,25.25988,125.034,Oceania
New Zealand,1991,25.38032,124.7006,Oceania
New Zealand,1992,25.49846,124.3991,Oceania
New Zealand,1993,25.62123,124.0885,Oceania
New Zealand,1994,25.75747,123.8141,Oceania
New Zealand,1995,25.89278,123.4992,Oceania
New Zealand,1996,26.01873,123.195,Oceania
New Zealand,1997,26.14364,122.8474,Oceania
New Zealand,1998,26.26226,122.5076,Oceania
New Zealand,1999,26.38412,122.176,Oceania
New Zealand,2000,26.49639,121.8719,Oceania
New Zealand,2001,26.60665,121.5181,Oceania
New Zealand,2002,26.72162,121.1642,Oceania
New Zealand,2003,26.82615,120.7513,Oceania
New Zealand,2004,26.94393,120.3514,Oceania
